ticker,ticker_cnt,industry,beta,sector
AFG,8,Insurance—Property & Casualty,0.933823,Financial Services
BKH,8,Utilities—Diversified,0.470588,Utilities
ALEX,8,REIT—Diversified,1.306862,Real Estate
CSLT,8,,,
GNTX,8,Auto Parts,0.955882,Consumer Cyclical
COLB,8,Banks—Regional,0.631862,Financial Services
SBR,8,Oil & Gas E&P,0.531372,Energy
UPLD,8,Software—Application,0.928431,Technology
CRD-A,8,Insurance Brokers,0.562745,Financial Services
DXYN,8,Textile Manufacturing,2.565196,Consumer Cyclical
RNGR,8,Oil & Gas Equipment & Services,1.8,Energy
EXEL,8,Biotechnology,0.782843,Healthcare
STWD,8,REIT—Mortgage,1.572549,Real Estate
BCBP,8,Banks—Regional,0.511764,Financial Services
SHO,8,REIT—Hotel & Motel,1.32598,Real Estate
MGNX,8,Biotechnology,2.109803,Healthcare
MLM,8,Building Materials,0.773529,Basic Materials
SRRA,8,Biotechnology,0.571078,Healthcare
UNM,8,Insurance—Life,1.514215,Financial Services
CVS,8,Healthcare Plans,0.786764,Healthcare
ESGR,8,Insurance—Diversified,0.536274,Financial Services
NES,8,,,
XYL,8,Specialty Industrial Machinery,1.114215,Industrials
TT,8,Specialty Industrial Machinery,1.3,Industrials
VRS,8,,,
VNRX,8,Diagnostics & Research,1.715686,Healthcare
FLXN,8,,,
EYEG,8,,,
CANN,8,Consulting Services,0.759313,Industrials
ESRT,8,REIT—Diversified,0.985294,Real Estate
IEP,8,Conglomerates,0.828921,Industrials
NTUS,8,Medical Devices,0.468627,Healthcare
WTT,8,Communication Equipment,0.963725,Technology
COF,8,Credit Services,1.510294,Financial Services
FISI,8,Banks—Regional,1.074019,Financial Services
BC,8,Recreational Vehicles,1.62696,Consumer Cyclical
FRAF,8,Banks—Regional,0.75245,Financial Services
SF,8,Capital Markets,1.304901,Financial Services
GHC,8,Education & Training Services,1.108333,Consumer Defensive
VTNR,8,Oil & Gas Refining & Marketing,1.643137,Energy
ORI,8,Insurance—Diversified,0.825,Financial Services
RPAI,8,,,
ACRE,8,REIT—Mortgage,1.290686,Real Estate
SCYX,8,Drug Manufacturers—Specialty & Generic,,Healthcare
ACHC,8,Medical Care Facilities,1.399509,Healthcare
BOKF,8,Banks—Regional,1.365196,Financial Services
NBR,8,Oil & Gas Drilling,3.07745,Energy
BAX,8,Medical Instruments & Supplies,0.595588,Healthcare
ARC,8,Specialty Business Services,1.334803,Industrials
CNR,8,Building Products & Equipment,1.854411,Industrials
ITRI,8,Scientific & Technical Instruments,1.281372,Technology
SBFG,8,Banks—Regional,1.108823,Financial Services
ENVA,8,Credit Services,1.491666,Financial Services
MPB,8,Banks—Regional,0.556862,Financial Services
OAS,8,Oil & Gas E&P,,Energy
BK,8,Asset Management,1.107352,Financial Services
ORLY,8,Specialty Retail,1.021078,Consumer Cyclical
SHAK,8,Restaurants,1.430392,Consumer Cyclical
TKLS,8,Consumer Electronics,-0.348529,Technology
ATRS,8,Medical Instruments & Supplies,1.509313,Healthcare
COP,8,Oil & Gas E&P,1.420588,Energy
ALGN,8,Medical Devices,1.605882,Healthcare
FLR,8,Engineering & Construction,2.883333,Industrials
WTM,8,Insurance—Property & Casualty,0.463725,Financial Services
HOMB,8,Banks—Regional,1.303431,Financial Services
GLYC,8,Biotechnology,,Healthcare
CEMI,8,Diagnostics & Research,1.635294,Healthcare
AME,8,Specialty Industrial Machinery,1.309313,Industrials
WLL,8,Oil & Gas E&P,,Energy
NRZ,8,REIT—Mortgage,1.746078,Real Estate
SRC,8,REIT—Diversified,1.293137,Real Estate
EML,8,Tools & Accessories,0.990196,Industrials
LSI,8,REIT—Industrial,0.507352,Real Estate
ANIK,8,Medical Devices,1.086274,Healthcare
EXC,8,Utilities—Diversified,0.588235,Utilities
OTIC,8,Biotechnology,1.707843,Healthcare
LPLA,8,Capital Markets,1.020588,Financial Services
HGBL,8,Capital Markets,1.471078,Financial Services
PK,8,REIT—Hotel & Motel,2.083823,Real Estate
EPZM,8,Biotechnology,1.02598,Healthcare
ISIG,8,Advertising Agencies,1.633333,Communication Services
GRBK,8,Residential Construction,1.518627,Consumer Cyclical
OFIX,8,Medical Devices,0.992156,Healthcare
COHN,8,Capital Markets,1.015196,Financial Services
ARLO,8,Security & Protection Services,1.686068,Industrials
VIAC,8,,,
SAMG,8,Asset Management,0.767156,Financial Services
ZBH,8,Medical Devices,1.20049,Healthcare
PFSI,8,Mortgage Finance,1.210784,Financial Services
ESBA,8,REIT—Office,0.996078,Real Estate
MSEX,8,Utilities—Regulated Water,,Utilities
ENLC,8,Oil & Gas Midstream,2.898039,Energy
DVD,8,,,
DISCA,8,Entertainment,1.154035,Communication Services
APO,8,Asset Management,1.597549,Financial Services
APTV,8,Auto Parts,2.072058,Consumer Cyclical
SFM,8,Grocery Stores,0.341176,Consumer Defensive
GCI,8,Publishing,2.485294,Communication Services
ABTX,8,Banks—Regional,0.920588,Financial Services
NVAX,8,Biotechnology,1.579017,Healthcare
ACC,8,REIT—Residential,1.00147,Real Estate
STRA,8,Education & Training Services,0.52745,Consumer Defensive
PMHG,8,Banks—Regional,0.868137,Financial Services
VLY,8,Banks—Regional,1.116176,Financial Services
JVA,8,Packaged Foods,1.199019,Consumer Defensive
PCTY,8,Software—Application,1.305392,Technology
FSR,8,Auto Manufacturers,0.856435,Consumer Cyclical
DCPH,8,Drug Manufacturers—Specialty & Generic,1.577876,Healthcare
AMG,8,Asset Management,1.35098,Financial Services
ATNI,8,,,
HROW,8,Drug Manufacturers—Specialty & Generic,0.95147,Healthcare
OPNT,8,Biotechnology,0.638839,Healthcare
ISUN,8,Solar,0.69175,Technology
GCBC,8,Banks—Regional,0.347549,Financial Services
KRP,8,Oil & Gas E&P,1.704411,Energy
CQP,8,Oil & Gas Midstream,0.842156,Energy
GSIT,8,Semiconductors,0.70098,Technology
AMRX,8,Drug Manufacturers—Specialty & Generic,1.247011,Healthcare
BL,8,Software—Infrastructure,0.896568,Technology
GPP,8,Oil & Gas Midstream,0.814215,Energy
LNG,8,Oil & Gas Midstream,1.257352,Energy
COTY,8,Household & Personal Products,2.468137,Consumer Defensive
MCHX,8,Advertising Agencies,1.929901,Communication Services
EVER,8,Internet Content & Information,1.124804,Communication Services
PBCT,8,,,
TTWO,8,Electronic Gaming & Multimedia,0.635294,Communication Services
PINC,8,Health Information Services,0.310294,Healthcare
ATKR,8,Electrical Equipment & Parts,2.358823,Industrials
PH,8,Specialty Industrial Machinery,1.65147,Industrials
SPB,8,Household & Personal Products,1.566666,Consumer Defensive
JKHY,8,Information Technology Services,0.589215,Technology
MYFW,8,Banks—Regional,0.714176,Financial Services
AOSL,8,Semiconductors,2.466666,Technology
WEX,8,Software—Infrastructure,1.685294,Technology
BR,8,Information Technology Services,0.962254,Technology
LITE,8,Communication Equipment,0.831372,Technology
PRTS,8,Internet Retail,2.536764,Consumer Cyclical
DECK,8,Footwear & Accessories,0.856372,Consumer Cyclical
MWA,8,Specialty Industrial Machinery,1.368627,Industrials
MBIN,8,Banks—Regional,1.023468,Financial Services
FBK,8,Banks—Regional,1.045588,Financial Services
EPAM,8,Information Technology Services,1.811274,Technology
AMCR,8,Packaging & Containers,0.414751,Consumer Cyclical
BECN,8,Building Products & Equipment,1.969169,Industrials
CBKM,8,Banks—Regional,0.413725,Financial Services
EVH,8,Health Information Services,2.099509,Healthcare
OCFC,8,Banks—Regional,0.861274,Financial Services
GDOT,8,Credit Services,0.945588,Financial Services
CATY,8,Banks—Regional,1.234313,Financial Services
PRMW,8,Beverages—Non-Alcoholic,1.351043,Consumer Defensive
TRCK,8,Scientific & Technical Instruments,1.829411,Technology
ACU,8,Household & Personal Products,1.064215,Consumer Defensive
JFIL,8,Specialty Business Services,1.271078,Industrials
PKBK,8,Banks—Regional,0.805392,Financial Services
CHND,8,Entertainment,0.555734,Communication Services
SWAV,8,Medical Devices,1.291471,Healthcare
OSUR,8,Medical Instruments & Supplies,-0.353431,Healthcare
FRPH,8,Real Estate Services,0.630392,Real Estate
CDTX,8,Biotechnology,1.333823,Healthcare
USWS,8,Oil & Gas Equipment & Services,1.38127,Energy
PRED,8,Biotechnology,-0.290196,Healthcare
RASP,8,Biotechnology,-0.122549,Healthcare
KBPH,8,Asset Management,-0.175,Financial Services
TESS,8,Communication Equipment,1.055882,Technology
EPAY,8,Software—Infrastructure,1.357843,Technology
ITP,8,Paper & Paper Products,0.328921,Basic Materials
AGCO,8,Farm & Heavy Construction Machinery,1.308823,Industrials
HNNA,8,Asset Management,1.02598,Financial Services
RGBP,8,Biotechnology,4.180882,Healthcare
ELMD,8,Medical Devices,0.619607,Healthcare
FXNC,8,Banks—Regional,0.536764,Financial Services
ARKR,8,Restaurants,1.220098,Consumer Cyclical
UFS,8,,,
SCND,8,Scientific & Technical Instruments,0.261274,Technology
NRBO,8,Biotechnology,-0.709145,Healthcare
APVO,8,Biotechnology,6.57696,Healthcare
BRN,8,Oil & Gas E&P,0.466176,Energy
G,8,Information Technology Services,1.456862,Technology
FSBW,8,Banks—Regional,1.161274,Financial Services
DMTK,8,Diagnostics & Research,0.936374,Healthcare
AYI,8,Electrical Equipment & Parts,1.607843,Industrials
FCBC,8,Banks—Regional,0.538725,Financial Services
TMGI,8,Broadcasting,-2.220792,Communication Services
MRMD,8,Drug Manufacturers—Specialty & Generic,3.338074,Healthcare
SVC,8,REIT—Hotel & Motel,2.208333,Real Estate
EBSB,8,,,
MOJO,8,Beverages—Non-Alcoholic,0.85,Consumer Defensive
DCLT,8,Software—Infrastructure,0.156862,Technology
VBTX,8,Banks—Regional,1.483823,Financial Services
TZOO,8,Advertising Agencies,1.717647,Communication Services
MBIO,8,Biotechnology,1.719369,Healthcare
MARA,8,Capital Markets,4.584803,Financial Services
GBLI,8,Insurance—Property & Casualty,0.245588,Financial Services
FF,8,Chemicals,0.568137,Basic Materials
DZSI,8,Communication Equipment,1.245098,Technology
SVVC,8,Asset Management,1.552941,Financial Services
AIRI,8,Aerospace & Defense,0.852941,Industrials
TTI,8,Oil & Gas Equipment & Services,2.985294,Energy
MSON,8,,,
GTII,8,Conglomerates,2.908823,Industrials
FLIC,8,Banks—Regional,0.45049,Financial Services
IIN,8,Medical Instruments & Supplies,1.064705,Healthcare
JUVF,8,Banks—Regional,0.286274,Financial Services
SYTE,8,Asset Management,1.099509,Financial Services
PWOD,8,Banks—Regional,0.574509,Financial Services
TAYD,8,Specialty Industrial Machinery,0.844117,Industrials
GLGI,8,Specialty Chemicals,1.483823,Basic Materials
TAST,8,Restaurants,2.496078,Consumer Cyclical
CVBF,8,Banks—Regional,0.377941,Financial Services
AOXY,8,Real Estate Services,-1.994607,Real Estate
PAA,8,Oil & Gas Midstream,1.797767,Energy
ANDE,8,Food Distribution,0.657352,Consumer Defensive
PARR,8,Oil & Gas Refining & Marketing,2.540686,Energy
FBNC,8,Banks—Regional,1.183823,Financial Services
UELMO,8,Utilities—Regulated Electric,,Utilities
GPRO,8,Consumer Electronics,1.15049,Technology
EXPI,8,Real Estate Services,3.029901,Real Estate
FLGT,8,Diagnostics & Research,1.544607,Healthcare
PFS,8,Banks—Regional,0.92598,Financial Services
KMT,8,Tools & Accessories,1.979411,Industrials
MRIN,8,Software—Application,-0.064215,Technology
ONCT,8,Biotechnology,1.321126,Healthcare
VAPO,8,Medical Devices,-1.06949,Healthcare
HBMD,8,,,
CCTC,8,Specialty Industrial Machinery,-0.736274,Industrials
PLXP,8,Drug Manufacturers—Specialty & Generic,4.442836,Healthcare
TBPH,8,Biotechnology,0.860784,Healthcare
ORGO,8,Drug Manufacturers—Specialty & Generic,1.585908,Healthcare
TDG,8,Aerospace & Defense,1.464705,Industrials
BKGM,8,Banks—Regional,-0.036764,Financial Services
PAGP,8,Oil & Gas Midstream,1.85049,Energy
BCLI,8,Biotechnology,-0.044607,Healthcare
GNE,8,Utilities—Regulated Electric,0.416666,Utilities
SR,8,Utilities—Regulated Gas,0.334803,Utilities
IESC,8,Engineering & Construction,1.235294,Industrials
NWLI,8,Insurance—Life,1.041176,Financial Services
GWB,8,,,
NDLS,8,Restaurants,1.510784,Consumer Cyclical
CEVA,8,Semiconductors,1.037254,Technology
HZO,8,Specialty Retail,1.725,Consumer Cyclical
MPWR,8,Semiconductors,0.915686,Technology
EXTR,8,Communication Equipment,1.960294,Technology
NFBK,8,Banks—Regional,0.667156,Financial Services
NCLH,8,Travel Services,2.585784,Consumer Cyclical
EFC,8,REIT—Mortgage,1.95,Real Estate
NLOK,8,Software—Infrastructure,0.971568,Technology
REPH,8,,,
ROK,8,Specialty Industrial Machinery,1.438235,Industrials
ATEC,8,Medical Devices,1.615686,Healthcare
XSNX,8,Biotechnology,1.496078,Healthcare
RSLS,8,Medical Devices,1.566176,Healthcare
MOD,8,Auto Parts,2.41741,Consumer Cyclical
TCFC,8,Banks—Regional,,Financial Services
KRNY,8,Banks—Regional,0.772058,Financial Services
MANT,8,,0.737745,
LADR,8,,2.12696,
CLEV,8,Farm & Heavy Construction Machinery,0.364215,Industrials
CNS,8,Asset Management,1.298529,Financial Services
VERI,8,,3.036036,
GLP,8,Oil & Gas Midstream,1.177232,Energy
UA,8,Apparel Manufacturing,1.266666,Consumer Cyclical
ARNA,8,,,
GRWC,8,Software—Application,2.623341,Technology
SBT,8,Banks—Regional,0.753418,Financial Services
LIXT,8,Biotechnology,-1.345588,Healthcare
SNDD,8,,-0.108823,
ESSI,8,Health Information Services,2.547549,Healthcare
LZB,8,"Furnishings, Fixtures & Appliances",1.066666,Consumer Cyclical
TG,8,Metal Fabrication,0.880392,Industrials
TBNK,8,Banks—Regional,,Financial Services
CHRS,8,Biotechnology,1.047549,Healthcare
LTGJ,8,Shell Companies,1.497549,Financial Services
JW-A,8,,,
CYRX,8,Integrated Freight & Logistics,1.052941,Industrials
DUK,8,Utilities—Regulated Electric,0.348039,Utilities
CTBI,8,Banks—Regional,0.808823,Financial Services
CMTV,8,Banks—Regional,0.223529,Financial Services
GTS,8,,,
XNCR,8,Biotechnology,0.798529,Healthcare
SWBI,8,Aerospace & Defense,0.724509,Industrials
SCU,8,Asset Management,1.588725,Financial Services
MTCH,8,Internet Content & Information,,Communication Services
FDBC,8,Banks—Regional,0.308333,Financial Services
CZWI,8,Banks—Regional,1.028431,Financial Services
HFWA,8,Banks—Regional,0.647058,Financial Services
ASXC,8,Medical Devices,1.549019,Healthcare
AKBA,8,Biotechnology,1.329901,Healthcare
GNLN,8,Tobacco,2.247031,Consumer Defensive
VLGEA,8,Grocery Stores,0.127941,Consumer Defensive
GSTX,8,Semiconductor Equipment & Materials,180.82832,Technology
ANGO,8,Medical Instruments & Supplies,0.923529,Healthcare
FFNW,8,Banks—Regional,,Financial Services
ISTR,8,Banks—Regional,0.57549,Financial Services
WHD,8,Oil & Gas Equipment & Services,2.072354,Energy
FCCO,8,Banks—Regional,0.648529,Financial Services
GPRE,8,Specialty Chemicals,1.629411,Basic Materials
XLRN,8,,,
OCC,8,Communication Equipment,0.584313,Technology
NAVB,8,Biotechnology,1.738235,Healthcare
PCB,8,Banks—Regional,,Financial Services
INSW,8,Oil & Gas Midstream,0.12647,Energy
ADMS,8,,,
CALM,8,Farm Products,-0.164705,Consumer Defensive
STKS,8,Restaurants,2.470588,Consumer Cyclical
QDEL,8,Medical Instruments & Supplies,-0.095098,Healthcare
BRY,8,Oil & Gas E&P,570.8974,Energy
SHEN,8,Telecom Services,0.234803,Communication Services
ALPN,8,Biotechnology,1.890059,Healthcare
CNDT,8,Information Technology Services,1.87647,Technology
IDT,8,Telecom Services,1.165196,Communication Services
PKI,7,Diagnostics & Research,1.10147,Healthcare
ERKH,7,Banks—Regional,0.735753,Financial Services
AFI,7,Building Products & Equipment,2.486274,Industrials
MORF,7,Biotechnology,1.29175,Healthcare
ONEW,7,Recreational Vehicles,3.324749,Consumer Cyclical
CFB,7,Banks—Regional,1.235339,Financial Services
TAUG,7,Drug Manufacturers—Specialty & Generic,1.97598,Healthcare
RDVT,7,Software—Application,0.986301,Technology
FMBH,7,Banks—Regional,0.886764,Financial Services
OBTX,7,Software—Application,3.081885,Technology
ADPT,7,Biotechnology,0.732394,Healthcare
BKU,7,Banks—Regional,1.203431,Financial Services
LAAB,7,Software—Application,0.880341,Technology
PNTG,7,Medical Care Facilities,2.541248,Healthcare
JAZZ,7,Biotechnology,0.872058,Healthcare
BCEL,7,Biotechnology,0.418108,Healthcare
GO,7,Grocery Stores,-0.187927,Consumer Defensive
SWTX,7,Biotechnology,0.778189,Healthcare
NCMI,7,Advertising Agencies,1.378431,Communication Services
VVI,7,Specialty Business Services,1.887745,Industrials
SYQH,7,Shell Companies,,Financial Services
BRBR,7,Packaged Foods,1.073888,Consumer Defensive
STIM,7,Diagnostics & Research,2.354914,Healthcare
NVST,7,Medical Instruments & Supplies,1.591988,Healthcare
NATH,7,Restaurants,0.392156,Consumer Cyclical
HMMR,7,Telecom Services,1.435784,Communication Services
NPO,7,Specialty Industrial Machinery,1.442156,Industrials
GNBT,7,Biotechnology,-2.324509,Healthcare
DEA,7,REIT—Office,0.463235,Real Estate
CZNC,7,Banks—Regional,0.396568,Financial Services
CTSO,7,Medical Devices,0.234313,Healthcare
BCOW,7,Banks—Regional,0.650185,Financial Services
NMEX,7,Other Precious Metals & Mining,3.061764,Basic Materials
BGS,7,Packaged Foods,0.365686,Consumer Defensive
SAML,7,Footwear & Accessories,1.31363,Consumer Cyclical
NRUC,7,,,
NUNZ,7,Drug Manufacturers—Specialty & Generic,-1.727941,Healthcare
BANF,7,Banks—Regional,1.261764,Financial Services
NXPI,7,Semiconductors,1.394607,Technology
USAQ,7,Medical Devices,-6.324019,Healthcare
SRE,7,Utilities—Diversified,0.645098,Utilities
MVEN,7,,,
LEG,7,"Furnishings, Fixtures & Appliances",1.435294,Consumer Cyclical
TRMB,7,Scientific & Technical Instruments,1.580392,Technology
TXRH,7,Restaurants,0.993137,Consumer Cyclical
KHC,7,Packaged Foods,0.987254,Consumer Defensive
METC,7,Coking Coal,1.109313,Basic Materials
KNSA,7,Biotechnology,-0.031474,Healthcare
PRPL,7,"Furnishings, Fixtures & Appliances",1.738184,Consumer Cyclical
INSP,7,Medical Devices,1.567729,Healthcare
IGMS,7,Biotechnology,-0.693991,Healthcare
DRTT,7,Engineering & Construction,2.074003,Industrials
ALRS,7,Banks—Regional,0.722549,Financial Services
PWFL,7,Communication Equipment,1.777941,Technology
MAC,7,REIT—Retail,1.87549,Real Estate
SFT,7,Internet Retail,0.73843,Consumer Cyclical
IAA,7,Specialty Business Services,1.698993,Industrials
CNSP,7,Biotechnology,2.113699,Healthcare
VIR,7,Biotechnology,-0.973816,Healthcare
BRP,7,Insurance Brokers,1.737446,Financial Services
CRNC,7,Software—Application,2.829626,Technology
DUSYF,7,Software—Application,-1.286764,Technology
BRMK,7,REIT—Mortgage,1.133866,Real Estate
OYST,7,Biotechnology,0.515064,Healthcare
CSUI,7,Drug Manufacturers—Specialty & Generic,-0.746794,Healthcare
QSMG,7,Shell Companies,1169.5353,Financial Services
TFFP,7,Biotechnology,2.130559,Healthcare
IBCP,7,Banks—Regional,0.991176,Financial Services
TELA,7,Medical Devices,1.50139,Healthcare
ETNB,7,Biotechnology,1.536161,Healthcare
MCMJ,7,,,
YAYO,7,Rental & Leasing Services,4.376564,Industrials
SOTK,7,Scientific & Technical Instruments,0.267647,Technology
AAIC,7,REIT—Mortgage,1.70147,Real Estate
CASS,7,Specialty Business Services,0.704901,Industrials
SSB,7,Banks—Regional,0.827941,Financial Services
DTGI,7,Telecom Services,1.295098,Communication Services
STOR,7,REIT—Diversified,1.245588,Real Estate
AUD,7,Broadcasting,1.462254,Communication Services
KRUS,7,Restaurants,2.16788,Consumer Cyclical
TRST,7,Banks—Regional,1.05245,Financial Services
CBSH,7,Banks—Regional,0.845098,Financial Services
VYNT,7,Biotechnology,,Healthcare
CKX,7,Oil & Gas E&P,0.136274,Energy
LCHD,7,Software—Application,11.230631,Technology
TMRR,7,Real Estate Services,,Real Estate
KITL,7,Restaurants,2.187413,Consumer Cyclical
FREQ,7,Biotechnology,0.62482,Healthcare
HBUV,7,Real Estate Services,-0.057352,Real Estate
